﻿Title:,"Table 28 - Non-UK HE students by HE provider and country of domicile"
Subtitle:,"Academic years 2014/15 to 2021/22"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.csv
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2023
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2015/16 
Search:,London School of Econ


"UKPRN","HE Provider","Afghanistan","Bangladesh","Bhutan","Brunei","Cambodia","China","East Timor","Hong Kong (Special Administrative Region of China)","India","Indonesia","Japan","Kazakhstan","Korea (North)","Korea (South)","Kyrgyzstan","Laos","Macao (Special Administrative Region of China)","Malaysia","Maldives","Myanmar (Burma)","Mongolia","Nepal","Pakistan","Philippines","Singapore","Sri Lanka","Taiwan","Tajikistan","Thailand","Turkmenistan","Uzbekistan","Vietnam","Asia (Except Middle East) not otherwise specified","Total Asia","Total"
"10004063","London School of Economics and Political Science","0","5","0","5","5","1,020","0","435","295","40","75","25","0","150","5","0","10","345","0","5","0","10","135","10","365","15","45","0","80","0","5","45","0","3,125","6,920"
